state_num,pew_bornagain,commonweight,state,state_name,population_total,year
05,2,0.39006767473462,AR,ARKANSAS,3045637,2022
39,1,0.230378712959266,OH,OHIO,11756058,2022
36,2,0.177232762080208,NY,NEW YORK,19677151,2022
12,2,0.668475112846199,FL,FLORIDA,22244823,2022
13,1,0.184170288813246,GA,GEORGIA,10912876,2022
12,1,1.01404109488793,FL,FLORIDA,22244823,2022
48,2,0.308178502157296,TX,TEXAS,30029572,2022
29,2,0.684618668472079,MO,MISSOURI,6177957,2022
27,2,0.515183527501876,MN,MINNESOTA,5717184,2022
48,1,0.188890003351503,TX,TEXAS,30029572,2022
06,1,0.223498353991842,CA,CALIFORNIA,39029342,2022
35,2,2.02940829997786,NM,NEW MEXICO,2113344,2022
29,1,0.487663727683061,MO,MISSOURI,6177957,2022
48,2,0.246607766594907,TX,TEXAS,30029572,2022
23,2,0.942474369576058,ME,MAINE,1385340,2022
12,2,0.276083211560952,FL,FLORIDA,22244823,2022
22,1,0.0723649291793223,LA,LOUISIANA,4590241,2022
06,2,1.15594568954253,CA,CALIFORNIA,39029342,2022
37,2,1.22858540703967,NC,NORTH CAROLINA,10698973,2022
45,1,0.278032295512965,SC,SOUTH CAROLINA,5282634,2022
13,2,2.52632659524864,GA,GEORGIA,10912876,2022
04,2,0.425467371768308,AZ,ARIZONA,7359197,2022
55,2,0.0832705036514377,WI,WISCONSIN,5892539,2022
18,2,0.222283589540047,IN,INDIANA,6833037,2022
25,2,0.409005554424427,MA,MASSACHUSETTS,6981974,2022
53,2,0.78238432179511,WA,WASHINGTON,7785786,2022
42,1,1.28258022181996,PA,PENNSYLVANIA,12972008,2022
12,2,1.43075470874595,FL,FLORIDA,22244823,2022
37,1,3.82928458820968,NC,NORTH CAROLINA,10698973,2022
25,2,1.56893336660905,MA,MASSACHUSETTS,6981974,2022
51,2,6.78119416144958,VA,VIRGINIA,8683619,2022
48,1,0.952557948732081,TX,TEXAS,30029572,2022
42,2,1.02923906706324,PA,PENNSYLVANIA,12972008,2022
34,2,1.41017174729842,NJ,NEW JERSEY,9261699,2022
12,2,0.452847247982481,FL,FLORIDA,22244823,2022
22,2,0.731497020135754,LA,LOUISIANA,4590241,2022
18,2,0.453133748094034,IN,INDIANA,6833037,2022
26,2,0.721597721965829,MI,MICHIGAN,10034113,2022
22,2,1.17810228632589,LA,LOUISIANA,4590241,2022
27,2,0.502589705798178,MN,MINNESOTA,5717184,2022
17,1,0.227481252079494,IL,ILLINOIS,12582032,2022
31,2,0.755009107149127,NE,NEBRASKA,1967923,2022
04,1,0.801971999533737,AZ,ARIZONA,7359197,2022
12,2,1.85708772696034,FL,FLORIDA,22244823,2022
13,1,1.12185339771192,GA,GEORGIA,10912876,2022
39,2,0.847217124566331,OH,OHIO,11756058,2022
48,1,2.16460217159538,TX,TEXAS,30029572,2022
08,1,0.378985243442346,CO,COLORADO,5839926,2022
11,1,0.325336202212442,,,,
53,2,0.695870501868019,WA,WASHINGTON,7785786,2022
22,2,0.731497020135754,LA,LOUISIANA,4590241,2022
47,1,0.98273141147721,TN,TENNESSEE,7051339,2022
37,1,0.395152955012184,NC,NORTH CAROLINA,10698973,2022
36,2,0.181816155655247,NY,NEW YORK,19677151,2022
34,2,1.19291379585725,NJ,NEW JERSEY,9261699,2022
45,1,1.05521844074144,SC,SOUTH CAROLINA,5282634,2022
29,1,0.853967353769432,MO,MISSOURI,6177957,2022
06,2,0.278829492122837,CA,CALIFORNIA,39029342,2022
48,2,1.12488993380538,TX,TEXAS,30029572,2022
34,2,0.077499948485064,NJ,NEW JERSEY,9261699,2022
17,2,0.463302699115875,IL,ILLINOIS,12582032,2022
06,2,0.544458177609435,CA,CALIFORNIA,39029342,2022
12,1,1.14523408083899,FL,FLORIDA,22244823,2022
41,2,0.22963822352644,OR,OREGON,4240137,2022
06,2,2.40765613416397,CA,CALIFORNIA,39029342,2022
47,1,1.64025376764536,TN,TENNESSEE,7051339,2022
29,2,0.409302280921344,MO,MISSOURI,6177957,2022
17,2,0.648873936799958,IL,ILLINOIS,12582032,2022
48,2,0.715716380008614,TX,TEXAS,30029572,2022
42,1,0.116582988212885,PA,PENNSYLVANIA,12972008,2022
55,2,0.671432257764598,WI,WISCONSIN,5892539,2022
06,2,0.420111134243689,CA,CALIFORNIA,39029342,2022
36,2,0.390403621609008,NY,NEW YORK,19677151,2022
12,2,0.37924490877,FL,FLORIDA,22244823,2022
47,1,1.64025376764536,TN,TENNESSEE,7051339,2022
48,2,2.2880895870792,TX,TEXAS,30029572,2022
44,2,0.2702833739485,RI,RHODE ISLAND,1093734,2022
17,1,0.412160892749574,IL,ILLINOIS,12582032,2022
42,1,0.931545062940375,PA,PENNSYLVANIA,12972008,2022
45,1,0.445238069345162,SC,SOUTH CAROLINA,5282634,2022
04,2,0.44678462028227,AZ,ARIZONA,7359197,2022
33,2,1.74314268968818,NH,NEW HAMPSHIRE,1395231,2022
51,2,0.343132154946315,VA,VIRGINIA,8683619,2022
48,1,0.156788955440335,TX,TEXAS,30029572,2022
12,2,2.07935341046435,FL,FLORIDA,22244823,2022
48,2,0.384321468511376,TX,TEXAS,30029572,2022
08,2,0.763871965773388,CO,COLORADO,5839926,2022
37,2,0.660780184139151,NC,NORTH CAROLINA,10698973,2022
48,1,0.207899562310431,TX,TEXAS,30029572,2022
48,2,2.00843766751957,TX,TEXAS,30029572,2022
49,2,0.512332275147987,UT,UTAH,3380800,2022
39,2,0.282508765087308,OH,OHIO,11756058,2022
36,2,1.42609999571253,NY,NEW YORK,19677151,2022
06,2,0.127378723987881,CA,CALIFORNIA,39029342,2022
12,2,0.761912514172188,FL,FLORIDA,22244823,2022
12,1,1.24443106602316,FL,FLORIDA,22244823,2022
04,2,0.210575002961373,AZ,ARIZONA,7359197,2022
18,2,0.453133748094034,IN,INDIANA,6833037,2022
39,1,0.624696093808663,OH,OHIO,11756058,2022
39,1,1.14362973055326,OH,OHIO,11756058,2022
48,2,0.715716380008614,TX,TEXAS,30029572,2022
37,1,0.310760305305373,NC,NORTH CAROLINA,10698973,2022
13,2,0.175396779182101,GA,GEORGIA,10912876,2022
13,2,0.235078861225747,GA,GEORGIA,10912876,2022
45,2,0.865238090688424,SC,SOUTH CAROLINA,5282634,2022
32,2,0.686174785081615,NV,NEVADA,3177772,2022
31,2,0.388892114957548,NE,NEBRASKA,1967923,2022
36,2,0.747679331108121,NY,NEW YORK,19677151,2022
25,2,0.711655888041941,MA,MASSACHUSETTS,6981974,2022
06,2,0.263524318421738,CA,CALIFORNIA,39029342,2022
26,2,0.447960616323014,MI,MICHIGAN,10034113,2022
53,2,0.714054665661493,WA,WASHINGTON,7785786,2022
51,2,1.08809378315216,VA,VIRGINIA,8683619,2022
06,2,0.588665747998661,CA,CALIFORNIA,39029342,2022
42,1,0.589830115732632,PA,PENNSYLVANIA,12972008,2022
12,1,0.19134274211184,FL,FLORIDA,22244823,2022
12,2,1.61536153540919,FL,FLORIDA,22244823,2022
12,1,1.50341896225484,FL,FLORIDA,22244823,2022
13,2,0.293744881152779,GA,GEORGIA,10912876,2022
37,1,0.363599551964745,NC,NORTH CAROLINA,10698973,2022
06,2,0.714769650108847,CA,CALIFORNIA,39029342,2022
37,2,1.0628490906819,NC,NORTH CAROLINA,10698973,2022
37,2,0.872562861291353,NC,NORTH CAROLINA,10698973,2022
34,2,0.20039057500606,NJ,NEW JERSEY,9261699,2022
12,2,0.121044587018271,FL,FLORIDA,22244823,2022
15,2,1.10126931125438,HI,HAWAII,1440196,2022
04,2,1.35463157993099,AZ,ARIZONA,7359197,2022
08,2,0.662687557385029,CO,COLORADO,5839926,2022
06,2,0.414620495535619,CA,CALIFORNIA,39029342,2022
12,2,0.538952376451116,FL,FLORIDA,22244823,2022
34,2,0.119793401531953,NJ,NEW JERSEY,9261699,2022
06,2,1.35548573731484,CA,CALIFORNIA,39029342,2022
47,1,0.436631409333725,TN,TENNESSEE,7051339,2022
48,1,0.932731288951963,TX,TEXAS,30029572,2022
25,2,0.358447767852154,MA,MASSACHUSETTS,6981974,2022
56,2,0.122775100854676,WY,WYOMING,581381,2022
12,2,3.73152087390917,FL,FLORIDA,22244823,2022
29,1,1.25120173910635,MO,MISSOURI,6177957,2022
17,1,3.49213902339605,IL,ILLINOIS,12582032,2022
48,1,2.62238540066862,TX,TEXAS,30029572,2022
41,2,0.860158236601208,OR,OREGON,4240137,2022
51,1,0.631394732896442,VA,VIRGINIA,8683619,2022
42,2,0.724854234061187,PA,PENNSYLVANIA,12972008,2022
24,2,4.04523314891921,MD,MARYLAND,6164660,2022
39,1,0.513567917968064,OH,OHIO,11756058,2022
48,2,0.204739735851196,TX,TEXAS,30029572,2022
06,2,1.08797812582788,CA,CALIFORNIA,39029342,2022
55,2,1.28968689769058,WI,WISCONSIN,5892539,2022
48,2,0.209002608351663,TX,TEXAS,30029572,2022
55,2,1.83818628738026,WI,WISCONSIN,5892539,2022
29,2,4.57620539332798,MO,MISSOURI,6177957,2022
02,1,0.0209470601953325,AK,ALASKA,733583,2022
17,1,0.547113214060079,IL,ILLINOIS,12582032,2022
21,1,1.1870313406103,KY,KENTUCKY,4512310,2022
32,2,0.168419323053536,NV,NEVADA,3177772,2022
06,2,1.97710486203522,CA,CALIFORNIA,39029342,2022
18,2,0.46313964631538,IN,INDIANA,6833037,2022
48,2,0.572058475063555,TX,TEXAS,30029572,2022
42,1,1.36983011966958,PA,PENNSYLVANIA,12972008,2022
39,2,0.0875934816761442,OH,OHIO,11756058,2022
45,2,0.68389239688184,SC,SOUTH CAROLINA,5282634,2022
06,1,1.69144092054264,CA,CALIFORNIA,39029342,2022
51,2,0.384489173604585,VA,VIRGINIA,8683619,2022
42,2,0.265587551456484,PA,PENNSYLVANIA,12972008,2022
42,2,0.160450857177837,PA,PENNSYLVANIA,12972008,2022
20,1,0.25477366659035,KS,KANSAS,2937150,2022
53,1,0.227846030517253,WA,WASHINGTON,7785786,2022
27,2,1.59429895270615,MN,MINNESOTA,5717184,2022
45,1,0.206930374515028,SC,SOUTH CAROLINA,5282634,2022
41,2,0.519133905255108,OR,OREGON,4240137,2022
04,2,0.1272268709161,AZ,ARIZONA,7359197,2022
48,2,0.475458331121015,TX,TEXAS,30029572,2022
42,2,0.298213466884503,PA,PENNSYLVANIA,12972008,2022
41,2,0.546584806919676,OR,OREGON,4240137,2022
13,1,1.52380642456644,GA,GEORGIA,10912876,2022
01,2,0.530469739713975,AL,ALABAMA,5074296,2022
20,2,0.950520032879379,KS,KANSAS,2937150,2022
26,2,0.686027255989543,MI,MICHIGAN,10034113,2022
29,2,0.411322927006104,MO,MISSOURI,6177957,2022
32,1,0.579988023382276,NV,NEVADA,3177772,2022
37,2,0.477686305133341,NC,NORTH CAROLINA,10698973,2022
13,2,0.220067078335751,GA,GEORGIA,10912876,2022
48,2,0.225930516549679,TX,TEXAS,30029572,2022
20,2,0.145457501698899,KS,KANSAS,2937150,2022
39,2,0.408030762878536,OH,OHIO,11756058,2022
26,2,0.686027255989543,MI,MICHIGAN,10034113,2022
08,2,1.58085277524521,CO,COLORADO,5839926,2022
27,2,0.552792080527973,MN,MINNESOTA,5717184,2022
55,2,1.16544125279848,WI,WISCONSIN,5892539,2022
27,2,2.0775341728635,MN,MINNESOTA,5717184,2022
17,2,1.06119776862822,IL,ILLINOIS,12582032,2022
42,2,0.494734518224297,PA,PENNSYLVANIA,12972008,2022
55,2,0.0889173009152534,WI,WISCONSIN,5892539,2022
13,2,0.119679613931407,GA,GEORGIA,10912876,2022
13,1,0.421155896153448,GA,GEORGIA,10912876,2022
36,2,0.506413431698218,NY,NEW YORK,19677151,2022
47,2,0.547295179253354,TN,TENNESSEE,7051339,2022
36,2,0.658711597220014,NY,NEW YORK,19677151,2022
17,2,0.359980862650674,IL,ILLINOIS,12582032,2022
36,2,0.825206274250224,NY,NEW YORK,19677151,2022
08,2,0.431475242731589,CO,COLORADO,5839926,2022
06,2,1.97710486203522,CA,CALIFORNIA,39029342,2022
48,2,0.404619640213642,TX,TEXAS,30029572,2022
01,2,1.42601938121907,AL,ALABAMA,5074296,2022
39,1,1.21734769472783,OH,OHIO,11756058,2022
37,2,1.76149982022251,NC,NORTH CAROLINA,10698973,2022
47,1,2.23522177126007,TN,TENNESSEE,7051339,2022
48,2,0.2543272223141,TX,TEXAS,30029572,2022
27,2,0.80031954150697,MN,MINNESOTA,5717184,2022
12,2,0.69924130881137,FL,FLORIDA,22244823,2022
23,2,0.634002459969606,ME,MAINE,1385340,2022
31,2,0.901164876787538,NE,NEBRASKA,1967923,2022
39,1,0.981995461543692,OH,OHIO,11756058,2022
11,2,0.946995819276558,,,,
48,2,2.3367324841017,TX,TEXAS,30029572,2022
34,1,0.373679359605233,NJ,NEW JERSEY,9261699,2022
13,1,1.08390198053129,GA,GEORGIA,10912876,2022
19,2,0.803368066313029,IA,IOWA,3200517,2022
55,2,1.38551132876952,WI,WISCONSIN,5892539,2022
48,2,0.17061241925698,TX,TEXAS,30029572,2022
32,2,0.566467243569071,NV,NEVADA,3177772,2022
53,2,0.675441612568988,WA,WASHINGTON,7785786,2022
41,2,0.546584806919676,OR,OREGON,4240137,2022
27,1,3.38712391645621,MN,MINNESOTA,5717184,2022
51,2,1.23124698471645,VA,VIRGINIA,8683619,2022
13,2,0.285432389296475,GA,GEORGIA,10912876,2022
48,2,0.115576561794445,TX,TEXAS,30029572,2022
17,2,0.501432108049875,IL,ILLINOIS,12582032,2022
39,2,0.841230521226819,OH,OHIO,11756058,2022
48,2,0.701334526351293,TX,TEXAS,30029572,2022
39,1,0.136768288569827,OH,OHIO,11756058,2022
05,1,2.89110520554231,AR,ARKANSAS,3045637,2022
35,2,0.352941365261585,NM,NEW MEXICO,2113344,2022
06,1,2.24317826961616,CA,CALIFORNIA,39029342,2022
32,1,0.470219048982385,NV,NEVADA,3177772,2022
12,1,2.14676949169529,FL,FLORIDA,22244823,2022
48,2,0.766373652051106,TX,TEXAS,30029572,2022
36,2,0.424935970981432,NY,NEW YORK,19677151,2022
48,2,0.139785039517216,TX,TEXAS,30029572,2022
48,2,1.17406623762778,TX,TEXAS,30029572,2022
28,1,0.906306881267452,MS,MISSISSIPPI,2940057,2022
06,2,0.355614966446881,CA,CALIFORNIA,39029342,2022
27,1,2.40437499106197,MN,MINNESOTA,5717184,2022
34,2,0.226887814417931,NJ,NEW JERSEY,9261699,2022
17,2,0.467357891753348,IL,ILLINOIS,12582032,2022
17,2,0.644170369660934,IL,ILLINOIS,12582032,2022
06,2,0.308306843097372,CA,CALIFORNIA,39029342,2022
53,2,0.906358753856717,WA,WASHINGTON,7785786,2022
35,2,0.734754349541904,NM,NEW MEXICO,2113344,2022
15,2,1.26041207748678,HI,HAWAII,1440196,2022
10,2,0.18853403189305,DE,DELAWARE,1018396,2022
12,1,1.0092886557331,FL,FLORIDA,22244823,2022
39,2,0.173601252663838,OH,OHIO,11756058,2022
25,2,0.377429110216734,MA,MASSACHUSETTS,6981974,2022
51,2,0.474406363609328,VA,VIRGINIA,8683619,2022
12,2,0.0953176841081853,FL,FLORIDA,22244823,2022
36,2,1.2365904045999,NY,NEW YORK,19677151,2022
06,2,0.318764164854489,CA,CALIFORNIA,39029342,2022
45,1,1.91673973688051,SC,SOUTH CAROLINA,5282634,2022
36,2,0.275672967465047,NY,NEW YORK,19677151,2022
29,2,0.940106143217492,MO,MISSOURI,6177957,2022
01,2,0.220721660857427,AL,ALABAMA,5074296,2022
17,2,0.589344279374653,IL,ILLINOIS,12582032,2022
24,2,0.282850087246224,MD,MARYLAND,6164660,2022
38,2,1.95137532642987,ND,NORTH DAKOTA,779261,2022
26,2,0.155106972904506,MI,MICHIGAN,10034113,2022
06,2,0.504784394579432,CA,CALIFORNIA,39029342,2022
17,1,0.742872493790122,IL,ILLINOIS,12582032,2022
48,2,0.204638714836784,TX,TEXAS,30029572,2022
26,2,1.11276412534992,MI,MICHIGAN,10034113,2022
35,2,0.0689258306599183,NM,NEW MEXICO,2113344,2022
17,1,0.259299789394392,IL,ILLINOIS,12582032,2022
06,1,2.0053246746672,CA,CALIFORNIA,39029342,2022
04,1,2.90367714090876,AZ,ARIZONA,7359197,2022
42,2,0.266548946094915,PA,PENNSYLVANIA,12972008,2022
26,2,0.584709484738144,MI,MICHIGAN,10034113,2022
46,2,0.145150061008836,SD,SOUTH DAKOTA,909824,2022
32,2,0.435781286688173,NV,NEVADA,3177772,2022
12,1,3.16554383839265,FL,FLORIDA,22244823,2022
13,2,0.965793938084962,GA,GEORGIA,10912876,2022
06,2,0.143453394540453,CA,CALIFORNIA,39029342,2022
06,2,0.353697986234106,CA,CALIFORNIA,39029342,2022
11,2,0.21906302311012,,,,
17,2,0.643058130390019,IL,ILLINOIS,12582032,2022
27,1,0.247910354799249,MN,MINNESOTA,5717184,2022
16,1,0.114938575801387,ID,IDAHO,1939033,2022
17,1,1.74599776120254,IL,ILLINOIS,12582032,2022
37,2,0.555509105859646,NC,NORTH CAROLINA,10698973,2022
19,1,1.12046857941287,IA,IOWA,3200517,2022
29,2,8.06491741206707,MO,MISSOURI,6177957,2022
04,2,0.638454270819173,AZ,ARIZONA,7359197,2022
42,2,0.205099397105676,PA,PENNSYLVANIA,12972008,2022
27,2,0.495214334184,MN,MINNESOTA,5717184,2022
55,2,0.671432257764598,WI,WISCONSIN,5892539,2022
06,2,1.15594568954253,CA,CALIFORNIA,39029342,2022
32,2,0.751089298998439,NV,NEVADA,3177772,2022
38,2,0.316996163555255,ND,NORTH DAKOTA,779261,2022
12,2,0.55573406876057,FL,FLORIDA,22244823,2022
48,2,0.889561299198305,TX,TEXAS,30029572,2022
55,1,0.330936873732863,WI,WISCONSIN,5892539,2022
48,1,0.960443964095042,TX,TEXAS,30029572,2022
38,2,0.233943160013926,ND,NORTH DAKOTA,779261,2022
47,2,0.502042478387158,TN,TENNESSEE,7051339,2022
39,2,0.914669481727767,OH,OHIO,11756058,2022
51,2,6.42481825387232,VA,VIRGINIA,8683619,2022
17,2,0.552470925385813,IL,ILLINOIS,12582032,2022
47,2,0.31933974417083,TN,TENNESSEE,7051339,2022
39,2,0.960713426149216,OH,OHIO,11756058,2022
22,1,0.398612995014363,LA,LOUISIANA,4590241,2022
01,1,0.252109321872192,AL,ALABAMA,5074296,2022
04,1,2.75364749379022,AZ,ARIZONA,7359197,2022
48,2,0.203788477628523,TX,TEXAS,30029572,2022
55,1,1.92730401579757,WI,WISCONSIN,5892539,2022
18,2,3.17086668019368,IN,INDIANA,6833037,2022
16,2,0.26678289522253,ID,IDAHO,1939033,2022
17,2,0.509942582028934,IL,ILLINOIS,12582032,2022
41,1,1.4333361336796,OR,OREGON,4240137,2022
32,2,0.351949635499835,NV,NEVADA,3177772,2022
06,1,1.14768565916971,CA,CALIFORNIA,39029342,2022
53,2,1.1216478563197,WA,WASHINGTON,7785786,2022
06,2,0.506063202666549,CA,CALIFORNIA,39029342,2022
20,2,0.254274460100103,KS,KANSAS,2937150,2022
27,1,0.399514155903063,MN,MINNESOTA,5717184,2022
04,2,0.299809893790555,AZ,ARIZONA,7359197,2022
06,2,1.94096485007339,CA,CALIFORNIA,39029342,2022
12,2,0.201977567466962,FL,FLORIDA,22244823,2022
32,1,0.134880641801574,NV,NEVADA,3177772,2022
27,2,0.29826751451725,MN,MINNESOTA,5717184,2022
13,1,0.468014425754537,GA,GEORGIA,10912876,2022
36,1,0.50534425611512,NY,NEW YORK,19677151,2022
22,2,0.977576022050866,LA,LOUISIANA,4590241,2022
06,2,0.358836971634893,CA,CALIFORNIA,39029342,2022
39,,0.124363553355018,OH,OHIO,11756058,2022
38,1,1.64360101437489,ND,NORTH DAKOTA,779261,2022
28,1,0.179584551526949,MS,MISSISSIPPI,2940057,2022
22,2,0.711182495680008,LA,LOUISIANA,4590241,2022
45,2,1.5522251239074,SC,SOUTH CAROLINA,5282634,2022
32,2,2.43279400934105,NV,NEVADA,3177772,2022
18,1,0.750957513870401,IN,INDIANA,6833037,2022
36,2,0.457670513346925,NY,NEW YORK,19677151,2022
04,2,2.07976802246224,AZ,ARIZONA,7359197,2022
13,2,0.468786157438095,GA,GEORGIA,10912876,2022
26,2,0.208617408294694,MI,MICHIGAN,10034113,2022
48,1,0.659413540859756,TX,TEXAS,30029572,2022
06,2,0.705431243776231,CA,CALIFORNIA,39029342,2022
04,1,0.609230603901303,AZ,ARIZONA,7359197,2022
06,1,0.698546528269596,CA,CALIFORNIA,39029342,2022
06,1,0.219480216169177,CA,CALIFORNIA,39029342,2022
13,1,1.83640644705866,GA,GEORGIA,10912876,2022
01,1,0.293761856483651,AL,ALABAMA,5074296,2022
48,1,4.40881854450704,TX,TEXAS,30029572,2022
12,2,0.860486012102044,FL,FLORIDA,22244823,2022
13,2,0.493053157382086,GA,GEORGIA,10912876,2022
48,1,1.38968746921355,TX,TEXAS,30029572,2022
48,2,0.110186992446507,TX,TEXAS,30029572,2022
45,2,0.624873387659422,SC,SOUTH CAROLINA,5282634,2022
54,2,1.7947504183777,WV,WEST VIRGINIA,1775156,2022
48,2,1.44450358802229,TX,TEXAS,30029572,2022
36,2,0.309626626204985,NY,NEW YORK,19677151,2022
17,2,0.371380457239432,IL,ILLINOIS,12582032,2022
24,1,0.230957744646151,MD,MARYLAND,6164660,2022
12,2,1.32455840943446,FL,FLORIDA,22244823,2022
08,2,0.465533357441357,CO,COLORADO,5839926,2022
06,2,0.353697986234106,CA,CALIFORNIA,39029342,2022
04,1,0.348133992519195,AZ,ARIZONA,7359197,2022
42,2,0.747451268204205,PA,PENNSYLVANIA,12972008,2022
12,2,0.182974450031865,FL,FLORIDA,22244823,2022
55,1,0.297284736651578,WI,WISCONSIN,5892539,2022
06,2,0.318764164854489,CA,CALIFORNIA,39029342,2022
55,2,0.158535734779188,WI,WISCONSIN,5892539,2022
39,2,1.36714447259846,OH,OHIO,11756058,2022
39,2,1.47446977477563,OH,OHIO,11756058,2022
51,2,0.746995462901293,VA,VIRGINIA,8683619,2022
22,1,0.973560645623002,LA,LOUISIANA,4590241,2022
04,2,6.36784132796496,AZ,ARIZONA,7359197,2022
34,2,1.62115069538897,NJ,NEW JERSEY,9261699,2022
13,2,0.922116813664291,GA,GEORGIA,10912876,2022
06,2,1.27517023157971,CA,CALIFORNIA,39029342,2022
27,1,0.262346470993728,MN,MINNESOTA,5717184,2022
12,2,0.485233374561667,FL,FLORIDA,22244823,2022
48,2,0.428033566818345,TX,TEXAS,30029572,2022
06,1,0.713186923476413,CA,CALIFORNIA,39029342,2022
39,1,0.194693908367163,OH,OHIO,11756058,2022
04,2,0.482764092360369,AZ,ARIZONA,7359197,2022
01,2,0.750679870674831,AL,ALABAMA,5074296,2022
12,1,0.132042231487585,FL,FLORIDA,22244823,2022
06,2,0.891852456506336,CA,CALIFORNIA,39029342,2022
39,2,0.631839380333581,OH,OHIO,11756058,2022
41,2,0.220594992050694,OR,OREGON,4240137,2022
06,1,1.44112445925143,CA,CALIFORNIA,39029342,2022
29,1,2.95692606738958,MO,MISSOURI,6177957,2022
32,2,1.06962285570122,NV,NEVADA,3177772,2022
48,2,4.19309878694176,TX,TEXAS,30029572,2022
06,1,0.877257040375856,CA,CALIFORNIA,39029342,2022
12,2,0.761912514172188,FL,FLORIDA,22244823,2022
32,1,0.162107328433941,NV,NEVADA,3177772,2022
06,1,0.713186923476413,CA,CALIFORNIA,39029342,2022
47,2,0.866263990219403,TN,TENNESSEE,7051339,2022
51,2,0.413144197072441,VA,VIRGINIA,8683619,2022
47,1,2.0833441707768,TN,TENNESSEE,7051339,2022
27,2,1.04544925553585,MN,MINNESOTA,5717184,2022
37,2,0.878055043878821,NC,NORTH CAROLINA,10698973,2022
18,2,0.031693297562273,IN,INDIANA,6833037,2022
39,2,0.631604796984816,OH,OHIO,11756058,2022
06,2,0.810658811429931,CA,CALIFORNIA,39029342,2022
29,1,0.091660618713969,MO,MISSOURI,6177957,2022
48,1,0.54718402759552,TX,TEXAS,30029572,2022
36,2,3.66530605356974,NY,NEW YORK,19677151,2022
06,2,1.296341471446,CA,CALIFORNIA,39029342,2022
12,2,0.776010687555855,FL,FLORIDA,22244823,2022
06,2,0.26003439956712,CA,CALIFORNIA,39029342,2022
48,2,0.468189791546231,TX,TEXAS,30029572,2022
16,2,2.12828472315885,ID,IDAHO,1939033,2022
47,2,0.338415666005121,TN,TENNESSEE,7051339,2022
18,1,0.596081452865056,IN,INDIANA,6833037,2022
48,2,1.9310636663644,TX,TEXAS,30029572,2022
13,2,0.42806197410232,GA,GEORGIA,10912876,2022
22,2,0.766751235840946,LA,LOUISIANA,4590241,2022
24,2,1.30745959823545,MD,MARYLAND,6164660,2022
51,2,1.58716356816932,VA,VIRGINIA,8683619,2022
27,2,0.95651169338817,MN,MINNESOTA,5717184,2022
29,2,0.0658961442515533,MO,MISSOURI,6177957,2022
04,2,0.149027336395617,AZ,ARIZONA,7359197,2022
06,2,1.10228169979741,CA,CALIFORNIA,39029342,2022
31,1,1.18253946560894,NE,NEBRASKA,1967923,2022
06,1,1.61507921357613,CA,CALIFORNIA,39029342,2022
13,2,0.312274864018501,GA,GEORGIA,10912876,2022
06,2,1.27375872779055,CA,CALIFORNIA,39029342,2022
55,2,1.44810408143545,WI,WISCONSIN,5892539,2022
29,2,4.30075367167358,MO,MISSOURI,6177957,2022
39,2,0.482672165071456,OH,OHIO,11756058,2022
48,2,0.932169480222745,TX,TEXAS,30029572,2022
27,2,0.552792080527973,MN,MINNESOTA,5717184,2022
26,2,1.15782363918616,MI,MICHIGAN,10034113,2022
26,2,0.584709484738144,MI,MICHIGAN,10034113,2022
06,1,0.287965634462709,CA,CALIFORNIA,39029342,2022
36,1,0.533766443807964,NY,NEW YORK,19677151,2022
08,2,0.355855427353174,CO,COLORADO,5839926,2022
36,2,0.1358028650757,NY,NEW YORK,19677151,2022
45,2,0.333582514256901,SC,SOUTH CAROLINA,5282634,2022
36,1,1.46931099056951,NY,NEW YORK,19677151,2022
53,2,1.8110520827124,WA,WASHINGTON,7785786,2022
18,2,0.0829381161937791,IN,INDIANA,6833037,2022
39,2,0.29226129692664,OH,OHIO,11756058,2022
04,1,5.04467095319774,AZ,ARIZONA,7359197,2022
36,2,0.169189517233534,NY,NEW YORK,19677151,2022
15,2,0.945082288721879,HI,HAWAII,1440196,2022
01,1,2.57883249337565,AL,ALABAMA,5074296,2022
13,2,0.643331841715893,GA,GEORGIA,10912876,2022
16,2,0.227442578594498,ID,IDAHO,1939033,2022
48,1,0.265228169051782,TX,TEXAS,30029572,2022
11,1,0.709695509819208,,,,
45,2,0.261533742769888,SC,SOUTH CAROLINA,5282634,2022
37,2,0.788005759810425,NC,NORTH CAROLINA,10698973,2022
17,2,5.4136606639887,IL,ILLINOIS,12582032,2022
27,1,0.640718697229861,MN,MINNESOTA,5717184,2022
09,2,0.174640969085617,CT,CONNECTICUT,3626205,2022
48,2,0.139785039517216,TX,TEXAS,30029572,2022
48,1,2.18363007874754,TX,TEXAS,30029572,2022
08,1,0.213708012827041,CO,COLORADO,5839926,2022
21,1,0.569593567901018,KY,KENTUCKY,4512310,2022
36,2,0.584571799294208,NY,NEW YORK,19677151,2022
36,2,1.04807228483888,NY,NEW YORK,19677151,2022
06,2,0.137504946246331,CA,CALIFORNIA,39029342,2022
13,1,1.63642006365957,GA,GEORGIA,10912876,2022
04,2,2.18171429336264,AZ,ARIZONA,7359197,2022
37,1,0.284117837596767,NC,NORTH CAROLINA,10698973,2022
22,1,1.60702721456854,LA,LOUISIANA,4590241,2022
54,1,0.0411090414826273,WV,WEST VIRGINIA,1775156,2022
12,2,1.56611326492297,FL,FLORIDA,22244823,2022
39,1,1.51375365970428,OH,OHIO,11756058,2022
36,2,2.22918346724311,NY,NEW YORK,19677151,2022
