"Label (Grouping)","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Percent","","6,045,680","48.4%","51.6%","(X)","5.9%","5.9%","6.5%","6.3%","6.2%","13.6%","13.0%","13.2%","6.8%","6.7%","9.3%","4.7%","1.9%","(X)","22.0%","80.4%","78.0%","74.0%","19.8%","15.9%","4,713,393","47.7%","52.3%","(X)","959,887","43.2%","56.8%","(X)","","6,045,680","96.6%","3.4%","96.6%","54.5%","30.3%","0.3%","N","N","N","N","6.4%","1.8%","1.4%","0.8%","0.1%","0.7%","0.5%","1.1%","0.0%","0.0%","0.0%","0.0%","0.0%","5.1%","3.4%","1.2%","0.2%","0.9%","0.2%","","6,045,680","57.3%","32.2%","0.9%","7.7%","0.2%","5.4%","","6,045,680","10.6%","1.7%","0.9%","0.2%","7.8%","89.4%","49.8%","29.7%","0.2%","6.3%","0.0%","0.3%","2.8%","0.1%","2.7%","(X)","","4,316,921","47.5%","52.5%"
"Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","6,892,503","3,345,556","3,546,947","94.3","355,066","355,521","395,607","451,393","484,340","992,607","849,654","894,405","483,588","458,029","676,157","336,202","159,934","39.7","1,351,777","5,707,254","5,540,726","5,236,619","1,447,056","1,172,293","5,540,726","2,654,903","2,885,823","92.0","1,172,293","509,671","662,622","76.9","","6,892,503","6,642,044","250,459","6,642,044","5,305,385","543,629","17,875","751","130","579","132","472,895","124,952","179,286","17,344","11,368","23,560","48,205","68,180","2,998","1,076","505","525","892","299,262","250,459","111,245","17,468","59,579","4,666","","6,892,503","5,525,268","684,786","50,888","548,125","9,306","340,401","","6,892,503","853,735","47,327","340,893","19,030","446,485","6,038,768","4,846,166","489,592","13,013","470,127","2,473","57,348","160,049","15,664","144,385","2,928,818","","5,057,192","2,407,924","2,649,268"
"    Percent","","6,892,503","48.5%","51.5%","(X)","5.2%","5.2%","5.7%","6.5%","7.0%","14.4%","12.3%","13.0%","7.0%","6.6%","9.8%","4.9%","2.3%","(X)","19.6%","82.8%","80.4%","76.0%","21.0%","17.0%","5,540,726","47.9%","52.1%","(X)","1,172,293","43.5%","56.5%","(X)","","6,892,503","96.4%","3.6%","96.4%","77.0%","7.9%","0.3%","0.0%","0.0%","0.0%","0.0%","6.9%","1.8%","2.6%","0.3%","0.2%","0.3%","0.7%","1.0%","0.0%","0.0%","0.0%","0.0%","0.0%","4.3%","3.6%","1.6%","0.3%","0.9%","0.1%","","6,892,503","80.2%","9.9%","0.7%","8.0%","0.1%","4.9%","","6,892,503","12.4%","0.7%","4.9%","0.3%","6.5%","87.6%","70.3%","7.1%","0.2%","6.8%","0.0%","0.8%","2.3%","0.2%","2.1%","(X)","","5,057,192","47.6%","52.4%"
"Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","9,986,857","4,915,905","5,070,952","96.9","567,914","578,688","617,636","653,218","674,774","1,302,017","1,174,029","1,252,699","701,709","697,764","1,041,813","510,903","213,693","39.8","2,142,822","8,095,913","7,844,035","7,428,907","2,183,374","1,766,409","7,844,035","3,820,907","4,023,128","95.0","1,766,409","792,315","974,094","81.3","","9,986,857","9,684,517","302,340","9,684,517","7,812,165","1,371,069","57,785","3,392","26,322","868","632","327,230","116,602","54,705","22,107","12,197","27,834","16,089","77,696","2,078","507","159","182","1,230","114,190","302,340","121,042","63,669","54,495","11,036","","9,986,857","8,091,386","1,528,779","149,052","394,895","8,522","140,058","","9,986,857","525,973","366,413","52,357","14,433","92,770","9,460,884","7,457,021","1,350,329","52,365","325,616","1,900","10,364","263,289","5,974","257,315","4,629,605","","7,562,464","3,676,586","3,885,878"
"    Percent","","9,986,857","49.2%","50.8%","(X)","5.7%","5.8%","6.2%","6.5%","6.8%","13.0%","11.8%","12.5%","7.0%","7.0%","10.4%","5.1%","2.1%","(X)","21.5%","81.1%","78.5%","74.4%","21.9%","17.7%","7,844,035","48.7%","51.3%","(X)","1,766,409","44.9%","55.1%","(X)","","9,986,857","97.0%","3.0%","97.0%","78.2%","13.7%","0.6%","0.0%","0.3%","0.0%","0.0%","3.3%","1.2%","0.5%","0.2%","0.1%","0.3%","0.2%","0.8%","0.0%","0.0%","0.0%","0.0%","0.0%","1.1%","3.0%","1.2%","0.6%","0.5%","0.1%","","9,986,857","81.0%","15.3%","1.5%","4.0%","0.1%","1.4%","","9,986,857","5.3%","3.7%","0.5%","0.1%","0.9%","94.7%","74.7%","13.5%","0.5%","3.3%","0.0%","0.1%","2.6%","0.1%","2.6%","(X)","","7,562,464","48.6%","51.4%"
"Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,639,632","2,804,216","2,835,416","98.9","349,621","361,330","372,737","363,358","345,374","765,578","730,399","672,810","386,481","370,453","533,366","276,534","111,591","38.4","1,302,669","4,479,456","4,336,963","4,122,678","1,136,366","921,491","4,336,963","2,139,845","2,197,118","97.4","921,491","419,762","501,729","83.7","","5,639,632","5,453,049","186,583","5,453,049","4,627,588","370,291","57,414","257","37,066","63","6,216","285,630","50,361","27,378","13,952","3,621","14,644","27,984","147,690","2,753","1,227","89","249","1,188","109,373","186,583","63,104","42,625","38,297","3,483","","5,639,632","4,800,334","454,116","114,350","333,624","9,728","128,643","","5,639,632","314,217","208,078","16,994","5,727","83,418","5,325,415","4,451,938","362,789","51,930","283,422","2,618","12,703","160,015","3,704","156,311","2,477,515","","4,157,556","2,045,864","2,111,692"
"    Percent","","5,639,632","49.7%","50.3%","(X)","6.2%","6.4%","6.6%","6.4%","6.1%","13.6%","13.0%","11.9%","6.9%","6.6%","9.5%","4.9%","2.0%","(X)","23.1%","79.4%","76.9%","73.1%","20.1%","16.3%","4,336,963","49.3%","50.7%","(X)","921,491","45.6%","54.4%","(X)","","5,639,632","96.7%","3.3%","96.7%","82.1%","6.6%","1.0%","0.0%","0.7%","0.0%","0.1%","5.1%","0.9%","0.5%","0.2%","0.1%","0.3%","0.5%","2.6%","0.0%","0.0%","0.0%","0.0%","0.0%","1.9%","3.3%","1.1%","0.8%","0.7%","0.1%","","5,639,632","85.1%","8.1%","2.0%","5.9%","0.2%","2.3%","","5,639,632","5.6%","3.7%","0.3%","0.1%","1.5%","94.4%","78.9%","6.4%","0.9%","5.0%","0.0%","0.2%","2.8%","0.1%","2.8%","(X)","","4,157,556","49.2%","50.8%"
"Mississippi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,976,149","1,434,957","1,541,192","93.1","179,497","190,277","211,264","214,658","200,789","368,227","379,610","361,557","192,721","190,745","289,064","143,319","54,421","38.3","698,420","2,360,508","2,277,729","2,131,424","601,013","486,804","2,277,729","1,083,089","1,194,640","90.7","486,804","211,345","275,459","76.7","","2,976,149","2,932,485","43,664","2,932,485","1,726,970","1,130,608","14,634","N","N","N","N","31,154","7,131","4,575","4,736","929","1,314","10,594","1,875","175","N","N","N","N","28,944","43,664","20,886","7,269","6,717","1,686","","2,976,149","1,766,642","1,156,497","25,154","40,448","1,638","31,875","","2,976,149","90,143","51,249","9,789","6,291","22,814","2,886,006","1,675,524","1,125,175","13,037","30,836","175","3,794","37,465","542","36,923","1,339,047","","2,246,323","1,067,205","1,179,118"
"    Percent","","2,976,149","48.2%","51.8%","(X)","6.0%","6.4%","7.1%","7.2%","6.7%","12.4%","12.8%","12.1%","6.5%","6.4%","9.7%","4.8%","1.8%","(X)","23.5%","79.3%","76.5%","71.6%","20.2%","16.4%","2,277,729","47.6%","52.4%","(X)","486,804","43.4%","56.6%","(X)","","2,976,149","98.5%","1.5%","98.5%","58.0%","38.0%","0.5%","N","N","N","N","1.0%","0.2%","0.2%","0.2%","0.0%","0.0%","0.4%","0.1%","0.0%","N","N","N","N","1.0%","1.5%","0.7%","0.2%","0.2%","0.1%","","2,976,149","59.4%","38.9%","0.8%","1.4%","0.1%","1.1%","","2,976,149","3.0%","1.7%","0.3%","0.2%","0.8%","97.0%","56.3%","37.8%","0.4%","1.0%","0.0%","0.1%","1.3%","0.0%","1.2%","(X)","","2,246,323","47.5%","52.5%"
"Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","6,137,428","3,008,169","3,129,259","96.1","365,451","380,818","391,770","398,235","394,992","823,722","756,709","730,645","420,294","416,849","609,250","327,032","121,661","38.9","1,372,695","4,918,035","4,764,733","4,522,768","1,303,564","1,057,943","4,764,733","2,305,849","2,458,884","93.8","1,057,943","466,798","591,145","79.0","","6,137,428","5,965,175","172,253","5,965,175","5,022,939","703,058","25,516","7,324","518","603","1,862","127,154","32,155","33,349","17,701","2,866","8,742","16,718","15,623","10,214","2,295","1,047","4,617","2,255","76,294","172,253","72,474","39,846","27,172","3,833","","6,137,428","5,184,435","792,197","77,887","162,980","15,817","89,385","","6,137,428","264,334","171,502","19,686","9,329","63,817","5,873,094","4,854,400","697,316","23,140","126,278","8,469","12,046","151,445","3,057","148,388","2,819,334","","4,650,318","2,248,899","2,401,419"
"    Percent","","6,137,428","49.0%","51.0%","(X)","6.0%","6.2%","6.4%","6.5%","6.4%","13.4%","12.3%","11.9%","6.8%","6.8%","9.9%","5.3%","2.0%","(X)","22.4%","80.1%","77.6%","73.7%","21.2%","17.2%","4,764,733","48.4%","51.6%","(X)","1,057,943","44.1%","55.9%","(X)","","6,137,428","97.2%","2.8%","97.2%","81.8%","11.5%","0.4%","0.1%","0.0%","0.0%","0.0%","2.1%","0.5%","0.5%","0.3%","0.0%","0.1%","0.3%","0.3%","0.2%","0.0%","0.0%","0.1%","0.0%","1.2%","2.8%","1.2%","0.6%","0.4%","0.1%","","6,137,428","84.5%","12.9%","1.3%","2.7%","0.3%","1.5%","","6,137,428","4.3%","2.8%","0.3%","0.2%","1.0%","95.7%","79.1%","11.4%","0.4%","2.1%","0.1%","0.2%","2.5%","0.0%","2.4%","(X)","","4,650,318","48.4%","51.6%"
"Montana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,068,778","537,170","531,608","101.0","58,850","61,823","67,783","70,013","68,359","133,119","132,472","117,178","72,614","78,658","126,488","60,461","20,960","40.5","226,524","869,402","842,254","798,199","253,310","207,909","842,254","420,243","422,011","99.6","207,909","99,184","108,725","91.2","","1,068,778","1,032,261","36,517","1,032,261","940,423","7,787","67,603","34","4,448","996","1,527","8,927","704","2,267","1,757","1,316","1,071","181","1,631","224","N","N","N","N","7,297","36,517","3,649","18,656","5,324","755","","1,068,778","973,711","14,608","90,259","17,354","4,170","10,226","","1,068,778","40,328","29,795","1,940","1,054","7,539","1,028,450","916,551","6,167","64,628","8,675","224","1,358","30,847","873","29,974","519,938","","831,760","415,318","416,442"
"    Percent","","1,068,778","50.3%","49.7%","(X)","5.5%","5.8%","6.3%","6.6%","6.4%","12.5%","12.4%","11.0%","6.8%","7.4%","11.8%","5.7%","2.0%","(X)","21.2%","81.3%","78.8%","74.7%","23.7%","19.5%","842,254","49.9%","50.1%","(X)","207,909","47.7%","52.3%","(X)","","1,068,778","96.6%","3.4%","96.6%","88.0%","0.7%","6.3%","0.0%","0.4%","0.1%","0.1%","0.8%","0.1%","0.2%","0.2%","0.1%","0.1%","0.0%","0.2%","0.0%","N","N","N","N","0.7%","3.4%","0.3%","1.7%","0.5%","0.1%","","1,068,778","91.1%","1.4%","8.4%","1.6%","0.4%","1.0%","","1,068,778","3.8%","2.8%","0.2%","0.1%","0.7%","96.2%","85.8%","0.6%","6.0%","0.8%","0.0%","0.1%","2.9%","0.1%","2.8%","(X)","","831,760","49.9%","50.1%"
"Nebraska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,934,408","966,650","967,758","99.9","129,551","131,863","136,832","131,674","132,718","257,931","243,052","216,099","119,981","122,412","179,065","91,842","41,388","36.8","475,096","1,509,290","1,459,312","1,377,093","384,839","312,295","1,459,312","721,812","737,500","97.9","312,295","140,423","171,872","81.7","","1,934,408","1,881,025","53,383","1,881,025","1,666,763","94,659","18,964","1,148","532","99","5,928","47,740","6,992","5,680","2,908","2,336","4,512","11,460","13,852","1,850","779","191","224","656","51,049","53,383","17,833","10,973","10,695","669","","1,934,408","1,715,918","117,408","34,247","62,532","4,380","58,108","","1,934,408","219,472","156,554","8,115","7,232","47,571","1,714,936","1,515,756","92,057","14,464","47,389","1,733","1,110","42,427","1,239","41,188","851,167","","1,388,950","683,539","705,411"
"    Percent","","1,934,408","50.0%","50.0%","(X)","6.7%","6.8%","7.1%","6.8%","6.9%","13.3%","12.6%","11.2%","6.2%","6.3%","9.3%","4.7%","2.1%","(X)","24.6%","78.0%","75.4%","71.2%","19.9%","16.1%","1,459,312","49.5%","50.5%","(X)","312,295","45.0%","55.0%","(X)","","1,934,408","97.2%","2.8%","97.2%","86.2%","4.9%","1.0%","0.1%","0.0%","0.0%","0.3%","2.5%","0.4%","0.3%","0.2%","0.1%","0.2%","0.6%","0.7%","0.1%","0.0%","0.0%","0.0%","0.0%","2.6%","2.8%","0.9%","0.6%","0.6%","0.0%","","1,934,408","88.7%","6.1%","1.8%","3.2%","0.2%","3.0%","","1,934,408","11.3%","8.1%","0.4%","0.4%","2.5%","88.7%","78.4%","4.8%","0.7%","2.4%","0.1%","0.1%","2.2%","0.1%","2.1%","(X)","","1,388,950","49.2%","50.8%"
"Nevada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,080,156","1,544,779","1,535,377","100.6","184,168","185,324","206,681","184,666","182,851","449,055","410,321","396,104","197,914","184,853","305,843","149,584","42,792","38.4","690,737","2,465,233","2,389,419","2,281,239","608,048","498,219","2,389,419","1,191,972","1,197,447","99.5","498,219","234,224","263,995","88.7","","3,080,156","2,935,948","144,208","2,935,948","1,989,116","296,184","42,426","1,145","88","938","1,462","261,159","17,102","42,463","134,402","14,388","13,907","12,115","26,782","22,587","9,428","5,606","4,102","3,451","324,476","144,208","32,725","16,746","36,569","3,708","","3,080,156","2,105,913","347,489","69,491","323,433","42,865","349,520","","3,080,156","900,599","677,268","30,968","36,041","156,322","2,179,557","1,473,587","285,369","27,771","256,708","20,153","11,965","104,004","3,382","100,622","1,285,681","","2,111,932","1,055,523","1,056,409"
"    Percent","","3,080,156","50.2%","49.8%","(X)","6.0%","6.0%","6.7%","6.0%","5.9%","14.6%","13.3%","12.9%","6.4%","6.0%","9.9%","4.9%","1.4%","(X)","22.4%","80.0%","77.6%","74.1%","19.7%","16.2%","2,389,419","49.9%","50.1%","(X)","498,219","47.0%","53.0%","(X)","","3,080,156","95.3%","4.7%","95.3%","64.6%","9.6%","1.4%","0.0%","0.0%","0.0%","0.0%","8.5%","0.6%","1.4%","4.4%","0.5%","0.5%","0.4%","0.9%","0.7%","0.3%","0.2%","0.1%","0.1%","10.5%","4.7%","1.1%","0.5%","1.2%","0.1%","","3,080,156","68.4%","11.3%","2.3%","10.5%","1.4%","11.3%","","3,080,156","29.2%","22.0%","1.0%","1.2%","5.1%","70.8%","47.8%","9.3%","0.9%","8.3%","0.7%","0.4%","3.4%","0.1%","3.3%","(X)","","2,111,932","50.0%","50.0%"
"New Hampshire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,359,711","672,960","686,751","98.0","64,200","67,001","76,710","87,386","84,664","170,730","158,985","182,129","110,803","103,956","152,050","72,230","28,867","43.0","256,020","1,137,316","1,103,691","1,045,381","313,400","253,147","1,103,691","542,357","561,334","96.6","253,147","115,047","138,100","83.3","","1,359,711","1,329,506","30,205","1,329,506","1,258,576","22,000","1,727","N","N","N","N","35,807","11,791","7,811","3,633","1,003","2,497","1,969","7,103","713","N","N","N","N","10,683","30,205","7,154","8,534","10,080","36","","1,359,711","1,287,518","30,557","11,586","47,854","2,440","12,038","","1,359,711","54,182","7,513","19,249","2,190","25,230","1,305,529","1,219,067","19,469","1,524","35,761","667","1,433","27,608","504","27,104","642,298","","1,070,215","525,283","544,932"
"    Percent","","1,359,711","49.5%","50.5%","(X)","4.7%","4.9%","5.6%","6.4%","6.2%","12.6%","11.7%","13.4%","8.1%","7.6%","11.2%","5.3%","2.1%","(X)","18.8%","83.6%","81.2%","76.9%","23.0%","18.6%","1,103,691","49.1%","50.9%","(X)","253,147","45.4%","54.6%","(X)","","1,359,711","97.8%","2.2%","97.8%","92.6%","1.6%","0.1%","N","N","N","N","2.6%","0.9%","0.6%","0.3%","0.1%","0.2%","0.1%","0.5%","0.1%","N","N","N","N","0.8%","2.2%","0.5%","0.6%","0.7%","0.0%","","1,359,711","94.7%","2.2%","0.9%","3.5%","0.2%","0.9%","","1,359,711","4.0%","0.6%","1.4%","0.2%","1.9%","96.0%","89.7%","1.4%","0.1%","2.6%","0.0%","0.1%","2.0%","0.0%","2.0%","(X)","","1,070,215","49.1%","50.9%"
"New Jersey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","8,882,190","4,342,591","4,539,599","95.7","511,925","524,592","563,204","555,206","536,034","1,148,458","1,144,104","1,199,976","620,252","603,364","837,002","444,063","194,010","40.2","1,938,024","7,168,432","6,944,166","6,620,377","1,827,849","1,475,075","6,944,166","3,351,015","3,593,151","93.3","1,475,075","637,714","837,361","76.2","","8,882,190","8,617,761","264,429","8,617,761","5,964,295","1,203,843","18,440","1,371","77","34","594","856,561","384,988","151,613","105,361","14,230","98,170","21,769","80,430","3,254","568","548","805","1,333","571,368","264,429","88,907","14,459","62,536","7,972","","8,882,190","6,174,937","1,339,574","57,278","953,119","11,855","633,898","","8,882,190","1,856,845","223,512","455,615","88,671","1,089,047","7,025,345","4,824,866","1,124,643","9,261","849,020","2,714","47,706","167,135","17,256","149,879","3,641,854","","6,170,130","2,960,049","3,210,081"
"    Percent","","8,882,190","48.9%","51.1%","(X)","5.8%","5.9%","6.3%","6.3%","6.0%","12.9%","12.9%","13.5%","7.0%","6.8%","9.4%","5.0%","2.2%","(X)","21.8%","80.7%","78.2%","74.5%","20.6%","16.6%","6,944,166","48.3%","51.7%","(X)","1,475,075","43.2%","56.8%","(X)","","8,882,190","97.0%","3.0%","97.0%","67.1%","13.6%","0.2%","0.0%","0.0%","0.0%","0.0%","9.6%","4.3%","1.7%","1.2%","0.2%","1.1%","0.2%","0.9%","0.0%","0.0%","0.0%","0.0%","0.0%","6.4%","3.0%","1.0%","0.2%","0.7%","0.1%","","8,882,190","69.5%","15.1%","0.6%","10.7%","0.1%","7.1%","","8,882,190","20.9%","2.5%","5.1%","1.0%","12.3%","79.1%","54.3%","12.7%","0.1%","9.6%","0.0%","0.5%","1.9%","0.2%","1.7%","(X)","","6,170,130","48.0%","52.0%"
"New Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,096,829","1,036,708","1,060,121","97.8","116,978","130,751","146,207","139,186","137,719","278,627","261,847","235,075","132,366","140,343","224,011","113,221","40,498","38.6","473,850","1,678,187","1,622,979","1,536,368","463,304","377,730","1,622,979","794,464","828,515","95.9","377,730","172,506","205,224","84.1","","2,096,829","2,024,385","72,444","2,024,385","1,549,953","48,337","199,341","1,164","134","117,331","1,824","36,549","4,154","6,475","10,023","2,192","2,329","7,335","4,041","924","N","N","N","N","189,281","72,444","14,911","16,716","10,277","2,170","","2,096,829","1,610,185","70,254","226,281","53,384","4,029","211,040","","2,096,829","1,032,950","672,106","8,907","7,317","344,620","1,063,879","770,678","39,742","181,772","33,694","629","3,788","33,576","1,594","31,982","948,470","","1,522,171","743,883","778,288"
"    Percent","","2,096,829","49.4%","50.6%","(X)","5.6%","6.2%","7.0%","6.6%","6.6%","13.3%","12.5%","11.2%","6.3%","6.7%","10.7%","5.4%","1.9%","(X)","22.6%","80.0%","77.4%","73.3%","22.1%","18.0%","1,622,979","49.0%","51.0%","(X)","377,730","45.7%","54.3%","(X)","","2,096,829","96.5%","3.5%","96.5%","73.9%","2.3%","9.5%","0.1%","0.0%","5.6%","0.1%","1.7%","0.2%","0.3%","0.5%","0.1%","0.1%","0.3%","0.2%","0.0%","N","N","N","N","9.0%","3.5%","0.7%","0.8%","0.5%","0.1%","","2,096,829","76.8%","3.4%","10.8%","2.5%","0.2%","10.1%","","2,096,829","49.3%","32.1%","0.4%","0.3%","16.4%","50.7%","36.8%","1.9%","8.7%","1.6%","0.0%","0.2%","1.6%","0.1%","1.5%","(X)","","1,522,171","48.9%","51.1%"
"New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
