"Label (Grouping)","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Percent","","6,042,718","48.5%","51.5%","(X)","6.0%","6.0%","6.4%","6.3%","6.4%","13.7%","12.8%","13.6%","6.9%","6.5%","9.0%","4.6%","1.8%","(X)","22.1%","80.3%","77.9%","74.1%","19.3%","15.4%","4,704,363","47.7%","52.3%","(X)","931,041","43.1%","56.9%","(X)","","6,042,718","96.3%","3.7%","96.3%","54.7%","30.0%","0.2%","0.0%","0.0%","0.0%","0.0%","6.3%","1.6%","1.5%","0.8%","0.1%","0.7%","0.5%","1.0%","0.1%","N","N","N","N","5.0%","3.7%","1.2%","0.3%","0.9%","0.1%","","6,042,718","57.7%","32.0%","1.0%","7.6%","0.3%","5.6%","","6,042,718","10.4%","1.8%","1.0%","0.2%","7.4%","89.6%","50.2%","29.5%","0.2%","6.2%","0.0%","0.4%","3.0%","0.2%","2.8%","(X)","","4,320,150","47.6%","52.4%"
"Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","6,902,149","3,350,887","3,551,262","94.4","357,223","369,278","392,598","457,341","492,981","990,332","842,140","921,551","490,589","450,575","656,546","327,266","153,729","39.5","1,367,126","5,703,665","5,535,023","5,225,643","1,405,569","1,137,541","5,535,023","2,652,764","2,882,259","92.0","1,137,541","492,790","644,751","76.4","","6,902,149","6,667,405","234,744","6,667,405","5,335,175","537,523","16,198","N","N","N","N","472,403","120,063","179,716","15,409","8,933","23,561","52,771","71,950","2,775","647","1,126","489","513","303,331","234,744","95,685","18,960","52,189","5,855","","6,902,149","5,538,925","666,025","52,093","540,441","8,234","348,753","","6,902,149","846,780","51,415","329,713","14,621","451,031","6,055,369","4,882,418","483,673","10,754","468,665","2,185","53,791","153,883","18,373","135,510","2,915,043","","5,035,804","2,400,775","2,635,029"
"    Percent","","6,902,149","48.5%","51.5%","(X)","5.2%","5.4%","5.7%","6.6%","7.1%","14.3%","12.2%","13.4%","7.1%","6.5%","9.5%","4.7%","2.2%","(X)","19.8%","82.6%","80.2%","75.7%","20.4%","16.5%","5,535,023","47.9%","52.1%","(X)","1,137,541","43.3%","56.7%","(X)","","6,902,149","96.6%","3.4%","96.6%","77.3%","7.8%","0.2%","N","N","N","N","6.8%","1.7%","2.6%","0.2%","0.1%","0.3%","0.8%","1.0%","0.0%","0.0%","0.0%","0.0%","0.0%","4.4%","3.4%","1.4%","0.3%","0.8%","0.1%","","6,902,149","80.2%","9.6%","0.8%","7.8%","0.1%","5.1%","","6,902,149","12.3%","0.7%","4.8%","0.2%","6.5%","87.7%","70.7%","7.0%","0.2%","6.8%","0.0%","0.8%","2.2%","0.3%","2.0%","(X)","","5,035,804","47.7%","52.3%"
"Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","9,995,915","4,926,816","5,069,099","97.2","569,183","587,011","619,055","660,528","690,292","1,291,353","1,165,562","1,290,759","700,756","700,963","1,009,186","506,974","204,293","39.8","2,164,265","8,092,018","7,831,650","7,410,005","2,131,072","1,720,453","7,831,650","3,817,463","4,014,187","95.1","1,720,453","769,203","951,250","80.9","","9,995,915","9,703,250","292,665","9,703,250","7,825,285","1,376,751","53,012","1,306","26,133","581","304","325,828","117,983","60,872","26,962","13,900","27,174","21,132","57,805","3,907","822","1,143","795","1,147","118,467","292,665","107,343","67,048","54,569","9,727","","9,995,915","8,092,824","1,519,646","146,197","393,744","11,157","145,988","","9,995,915","517,381","374,225","47,412","12,648","83,096","9,478,534","7,476,047","1,363,183","46,417","324,358","3,290","14,443","250,796","7,156","243,640","4,614,552","","7,542,878","3,667,806","3,875,072"
"    Percent","","9,995,915","49.3%","50.7%","(X)","5.7%","5.9%","6.2%","6.6%","6.9%","12.9%","11.7%","12.9%","7.0%","7.0%","10.1%","5.1%","2.0%","(X)","21.7%","81.0%","78.3%","74.1%","21.3%","17.2%","7,831,650","48.7%","51.3%","(X)","1,720,453","44.7%","55.3%","(X)","","9,995,915","97.1%","2.9%","97.1%","78.3%","13.8%","0.5%","0.0%","0.3%","0.0%","0.0%","3.3%","1.2%","0.6%","0.3%","0.1%","0.3%","0.2%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","1.2%","2.9%","1.1%","0.7%","0.5%","0.1%","","9,995,915","81.0%","15.2%","1.5%","3.9%","0.1%","1.5%","","9,995,915","5.2%","3.7%","0.5%","0.1%","0.8%","94.8%","74.8%","13.6%","0.5%","3.2%","0.0%","0.1%","2.5%","0.1%","2.4%","(X)","","7,542,878","48.6%","51.4%"
"Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,611,179","2,793,980","2,817,199","99.2","354,932","360,713","370,367","356,388","359,550","759,541","714,967","689,680","401,080","355,327","510,486","262,775","115,373","38.2","1,302,047","4,451,949","4,309,132","4,092,214","1,098,015","888,634","4,309,132","2,127,007","2,182,125","97.5","888,634","403,054","485,580","83.0","","5,611,179","5,436,347","174,832","5,436,347","4,629,375","367,653","60,983","466","37,574","971","8,043","273,126","43,596","33,553","13,188","5,126","16,431","25,404","135,828","2,396","452","353","214","1,377","102,814","174,832","56,190","36,730","43,417","6,154","","5,611,179","4,787,851","445,288","112,850","328,249","7,964","118,258","","5,611,179","308,013","202,331","17,477","7,259","80,946","5,303,166","4,455,388","362,419","54,989","271,051","2,025","8,194","149,100","3,647","145,453","2,455,637","","4,106,914","2,023,293","2,083,621"
"    Percent","","5,611,179","49.8%","50.2%","(X)","6.3%","6.4%","6.6%","6.4%","6.4%","13.5%","12.7%","12.3%","7.1%","6.3%","9.1%","4.7%","2.1%","(X)","23.2%","79.3%","76.8%","72.9%","19.6%","15.8%","4,309,132","49.4%","50.6%","(X)","888,634","45.4%","54.6%","(X)","","5,611,179","96.9%","3.1%","96.9%","82.5%","6.6%","1.1%","0.0%","0.7%","0.0%","0.1%","4.9%","0.8%","0.6%","0.2%","0.1%","0.3%","0.5%","2.4%","0.0%","0.0%","0.0%","0.0%","0.0%","1.8%","3.1%","1.0%","0.7%","0.8%","0.1%","","5,611,179","85.3%","7.9%","2.0%","5.8%","0.1%","2.1%","","5,611,179","5.5%","3.6%","0.3%","0.1%","1.4%","94.5%","79.4%","6.5%","1.0%","4.8%","0.0%","0.1%","2.7%","0.1%","2.6%","(X)","","4,106,914","49.3%","50.7%"
"Mississippi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,986,530","1,446,829","1,539,701","94.0","177,761","191,591","216,172","219,044","204,679","379,027","380,696","359,664","190,823","192,650","284,356","143,707","46,360","37.7","705,722","2,362,681","2,280,808","2,134,530","584,389","474,423","2,280,808","1,085,780","1,195,028","90.9","474,423","205,669","268,754","76.5","","2,986,530","2,941,580","44,950","2,941,580","1,735,455","1,135,599","13,234","N","N","N","N","26,142","5,906","4,659","3,930","585","978","6,038","4,046","1,372","875","137","167","193","29,778","44,950","20,544","3,935","9,557","1,651","","2,986,530","1,776,445","1,161,529","20,404","38,212","4,583","33,358","","2,986,530","87,126","47,586","11,726","1,745","26,069","2,899,404","1,684,276","1,130,353","12,675","25,819","1,179","4,320","40,782","553","40,229","1,332,631","","2,240,658","1,062,978","1,177,680"
"    Percent","","2,986,530","48.4%","51.6%","(X)","6.0%","6.4%","7.2%","7.3%","6.9%","12.7%","12.7%","12.0%","6.4%","6.5%","9.5%","4.8%","1.6%","(X)","23.6%","79.1%","76.4%","71.5%","19.6%","15.9%","2,280,808","47.6%","52.4%","(X)","474,423","43.4%","56.6%","(X)","","2,986,530","98.5%","1.5%","98.5%","58.1%","38.0%","0.4%","N","N","N","N","0.9%","0.2%","0.2%","0.1%","0.0%","0.0%","0.2%","0.1%","0.0%","0.0%","0.0%","0.0%","0.0%","1.0%","1.5%","0.7%","0.1%","0.3%","0.1%","","2,986,530","59.5%","38.9%","0.7%","1.3%","0.2%","1.1%","","2,986,530","2.9%","1.6%","0.4%","0.1%","0.9%","97.1%","56.4%","37.8%","0.4%","0.9%","0.0%","0.1%","1.4%","0.0%","1.3%","(X)","","2,240,658","47.4%","52.6%"
"Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","6,126,452","3,003,165","3,123,287","96.2","370,408","373,737","401,199","391,923","406,398","819,132","742,343","753,354","419,591","413,293","596,623","313,646","124,805","38.8","1,377,726","4,907,003","4,748,726","4,505,646","1,284,321","1,035,074","4,748,726","2,298,091","2,450,635","93.8","1,035,074","456,820","578,254","79.0","","6,126,452","5,952,588","173,864","5,952,588","5,035,197","704,327","27,705","8,373","462","1,210","653","121,417","30,435","29,621","11,302","2,388","11,526","17,208","18,937","7,385","1,844","226","2,729","2,586","56,557","173,864","75,345","39,150","29,126","4,404","","6,126,452","5,196,815","794,984","79,954","159,166","13,760","66,685","","6,126,452","253,474","179,787","16,816","8,220","48,651","5,872,978","4,857,174","698,641","23,149","120,440","7,095","9,832","156,647","2,330","154,317","2,806,296","","4,633,370","2,240,784","2,392,586"
"    Percent","","6,126,452","49.0%","51.0%","(X)","6.0%","6.1%","6.5%","6.4%","6.6%","13.4%","12.1%","12.3%","6.8%","6.7%","9.7%","5.1%","2.0%","(X)","22.5%","80.1%","77.5%","73.5%","21.0%","16.9%","4,748,726","48.4%","51.6%","(X)","1,035,074","44.1%","55.9%","(X)","","6,126,452","97.2%","2.8%","97.2%","82.2%","11.5%","0.5%","0.1%","0.0%","0.0%","0.0%","2.0%","0.5%","0.5%","0.2%","0.0%","0.2%","0.3%","0.3%","0.1%","0.0%","0.0%","0.0%","0.0%","0.9%","2.8%","1.2%","0.6%","0.5%","0.1%","","6,126,452","84.8%","13.0%","1.3%","2.6%","0.2%","1.1%","","6,126,452","4.1%","2.9%","0.3%","0.1%","0.8%","95.9%","79.3%","11.4%","0.4%","2.0%","0.1%","0.2%","2.6%","0.0%","2.5%","(X)","","4,633,370","48.4%","51.6%"
"Montana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,062,305","534,782","527,523","101.4","61,688","61,732","67,916","67,386","67,822","133,976","128,663","121,090","72,061","79,732","121,055","58,431","20,753","40.1","229,965","857,868","832,340","789,281","246,930","200,239","832,340","416,551","415,789","100.2","200,239","96,193","104,046","92.5","","1,062,305","1,029,842","32,463","1,029,842","941,438","5,056","68,013","266","2,546","605","3,214","8,517","822","1,501","2,771","693","998","831","901","990","N","N","N","N","5,828","32,463","3,046","17,810","5,716","736","","1,062,305","972,128","9,491","87,853","15,317","2,773","8,847","","1,062,305","41,605","27,294","2,166","1,216","10,929","1,020,700","912,200","4,899","65,452","8,474","929","980","27,766","783","26,983","515,161","","823,668","413,026","410,642"
"    Percent","","1,062,305","50.3%","49.7%","(X)","5.8%","5.8%","6.4%","6.3%","6.4%","12.6%","12.1%","11.4%","6.8%","7.5%","11.4%","5.5%","2.0%","(X)","21.6%","80.8%","78.4%","74.3%","23.2%","18.8%","832,340","50.0%","50.0%","(X)","200,239","48.0%","52.0%","(X)","","1,062,305","96.9%","3.1%","96.9%","88.6%","0.5%","6.4%","0.0%","0.2%","0.1%","0.3%","0.8%","0.1%","0.1%","0.3%","0.1%","0.1%","0.1%","0.1%","0.1%","N","N","N","N","0.5%","3.1%","0.3%","1.7%","0.5%","0.1%","","1,062,305","91.5%","0.9%","8.3%","1.4%","0.3%","0.8%","","1,062,305","3.9%","2.6%","0.2%","0.1%","1.0%","96.1%","85.9%","0.5%","6.2%","0.8%","0.1%","0.1%","2.6%","0.1%","2.5%","(X)","","823,668","50.1%","49.9%"
"Nebraska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,929,268","961,213","968,055","99.3","131,156","129,861","136,769","132,609","132,433","256,755","244,896","218,816","122,864","119,111","172,853","89,193","41,952","36.7","474,886","1,506,189","1,454,382","1,373,348","374,477","303,998","1,454,382","717,855","736,527","97.5","303,998","136,845","167,153","81.9","","1,929,268","1,870,307","58,961","1,870,307","1,666,990","91,221","18,555","128","135","421","4,438","45,779","8,337","5,710","4,832","1,632","3,833","7,132","14,303","1,289","N","N","N","N","46,473","58,961","16,280","12,906","12,326","1,412","","1,929,268","1,720,346","114,414","35,790","63,282","3,142","55,747","","1,929,268","214,483","154,073","6,331","5,997","48,082","1,714,785","1,515,261","89,377","14,471","45,534","800","2,330","47,012","333","46,679","845,011","","1,380,260","679,331","700,929"
"    Percent","","1,929,268","49.8%","50.2%","(X)","6.8%","6.7%","7.1%","6.9%","6.9%","13.3%","12.7%","11.3%","6.4%","6.2%","9.0%","4.6%","2.2%","(X)","24.6%","78.1%","75.4%","71.2%","19.4%","15.8%","1,454,382","49.4%","50.6%","(X)","303,998","45.0%","55.0%","(X)","","1,929,268","96.9%","3.1%","96.9%","86.4%","4.7%","1.0%","0.0%","0.0%","0.0%","0.2%","2.4%","0.4%","0.3%","0.3%","0.1%","0.2%","0.4%","0.7%","0.1%","N","N","N","N","2.4%","3.1%","0.8%","0.7%","0.6%","0.1%","","1,929,268","89.2%","5.9%","1.9%","3.3%","0.2%","2.9%","","1,929,268","11.1%","8.0%","0.3%","0.3%","2.5%","88.9%","78.5%","4.6%","0.8%","2.4%","0.0%","0.1%","2.4%","0.0%","2.4%","(X)","","1,380,260","49.2%","50.8%"
"Nevada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,034,392","1,522,374","1,512,018","100.7","184,539","188,880","201,625","182,398","180,376","442,713","405,128","396,167","191,059","186,387","291,996","138,844","44,280","38.2","689,220","2,420,990","2,345,172","2,236,266","589,051","475,120","2,345,172","1,169,070","1,176,102","99.4","475,120","223,916","251,204","89.1","","3,034,392","2,878,562","155,830","2,878,562","1,924,976","280,385","44,666","2,626","512","2,425","857","250,137","11,123","39,196","129,739","11,514","11,750","17,744","29,071","19,612","6,472","5,668","3,528","3,944","358,786","155,830","32,463","14,754","38,991","5,393","","3,034,392","2,050,048","337,660","71,817","318,010","41,746","390,057","","3,034,392","881,145","668,365","25,740","35,071","151,969","2,153,247","1,469,593","266,440","30,185","244,471","18,249","11,810","112,499","3,740","108,759","1,268,717","","2,075,166","1,036,350","1,038,816"
"    Percent","","3,034,392","50.2%","49.8%","(X)","6.1%","6.2%","6.6%","6.0%","5.9%","14.6%","13.4%","13.1%","6.3%","6.1%","9.6%","4.6%","1.5%","(X)","22.7%","79.8%","77.3%","73.7%","19.4%","15.7%","2,345,172","49.9%","50.1%","(X)","475,120","47.1%","52.9%","(X)","","3,034,392","94.9%","5.1%","94.9%","63.4%","9.2%","1.5%","0.1%","0.0%","0.1%","0.0%","8.2%","0.4%","1.3%","4.3%","0.4%","0.4%","0.6%","1.0%","0.6%","0.2%","0.2%","0.1%","0.1%","11.8%","5.1%","1.1%","0.5%","1.3%","0.2%","","3,034,392","67.6%","11.1%","2.4%","10.5%","1.4%","12.9%","","3,034,392","29.0%","22.0%","0.8%","1.2%","5.0%","71.0%","48.4%","8.8%","1.0%","8.1%","0.6%","0.4%","3.7%","0.1%","3.6%","(X)","","2,075,166","49.9%","50.1%"
"New Hampshire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,356,458","669,442","687,016","97.4","62,857","68,935","76,872","91,832","85,214","167,822","154,965","189,718","111,581","101,506","146,599","67,733","30,824","43.1","258,128","1,129,682","1,098,330","1,037,922","301,336","245,156","1,098,330","539,550","558,780","96.6","245,156","112,102","133,054","84.3","","1,356,458","1,326,501","29,957","1,326,501","1,253,931","23,432","3,562","N","N","N","N","36,048","9,712","8,141","2,931","744","1,870","3,361","9,289","515","N","N","N","N","9,013","29,957","9,223","6,811","8,957","146","","1,356,458","1,282,576","34,419","11,622","46,745","1,884","11,005","","1,356,458","52,648","6,926","20,193","2,570","22,959","1,303,810","1,217,767","18,950","3,538","35,901","473","1,860","25,321","674","24,647","638,112","","1,069,812","525,826","543,986"
"    Percent","","1,356,458","49.4%","50.6%","(X)","4.6%","5.1%","5.7%","6.8%","6.3%","12.4%","11.4%","14.0%","8.2%","7.5%","10.8%","5.0%","2.3%","(X)","19.0%","83.3%","81.0%","76.5%","22.2%","18.1%","1,098,330","49.1%","50.9%","(X)","245,156","45.7%","54.3%","(X)","","1,356,458","97.8%","2.2%","97.8%","92.4%","1.7%","0.3%","N","N","N","N","2.7%","0.7%","0.6%","0.2%","0.1%","0.1%","0.2%","0.7%","0.0%","N","N","N","N","0.7%","2.2%","0.7%","0.5%","0.7%","0.0%","","1,356,458","94.6%","2.5%","0.9%","3.4%","0.1%","0.8%","","1,356,458","3.9%","0.5%","1.5%","0.2%","1.7%","96.1%","89.8%","1.4%","0.3%","2.6%","0.0%","0.1%","1.9%","0.0%","1.8%","(X)","","1,069,812","49.2%","50.8%"
"New Jersey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","8,908,520","4,350,386","4,558,134","95.4","517,694","517,905","573,092","556,312","554,274","1,151,093","1,147,591","1,233,599","634,688","583,983","812,353","430,178","195,758","40.0","1,951,005","7,183,569","6,957,515","6,637,355","1,774,922","1,438,289","6,957,515","3,357,645","3,599,870","93.3","1,438,289","620,523","817,766","75.9","","8,908,520","8,661,121","247,399","8,661,121","5,956,539","1,207,995","21,131","N","N","N","N","868,213","387,244","153,447","120,222","12,448","99,165","19,085","76,602","2,909","N","N","N","N","604,334","247,399","82,074","12,437","57,486","7,193","","8,908,520","6,154,690","1,335,579","56,649","956,049","11,641","664,813","","8,908,520","1,839,359","211,254","488,181","97,336","1,042,588","7,069,161","4,864,534","1,137,645","8,921","861,223","1,777","40,261","154,800","15,034","139,766","3,628,198","","6,198,334","2,977,776","3,220,558"
"    Percent","","8,908,520","48.8%","51.2%","(X)","5.8%","5.8%","6.4%","6.2%","6.2%","12.9%","12.9%","13.8%","7.1%","6.6%","9.1%","4.8%","2.2%","(X)","21.9%","80.6%","78.1%","74.5%","19.9%","16.1%","6,957,515","48.3%","51.7%","(X)","1,438,289","43.1%","56.9%","(X)","","8,908,520","97.2%","2.8%","97.2%","66.9%","13.6%","0.2%","N","N","N","N","9.7%","4.3%","1.7%","1.3%","0.1%","1.1%","0.2%","0.9%","0.0%","N","N","N","N","6.8%","2.8%","0.9%","0.1%","0.6%","0.1%","","8,908,520","69.1%","15.0%","0.6%","10.7%","0.1%","7.5%","","8,908,520","20.6%","2.4%","5.5%","1.1%","11.7%","79.4%","54.6%","12.8%","0.1%","9.7%","0.0%","0.5%","1.7%","0.2%","1.6%","(X)","","6,198,334","48.0%","52.0%"
"New Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,095,428","1,039,641","1,055,787","98.5","118,494","127,795","151,078","142,717","138,863","279,153","256,261","239,928","136,486","136,173","221,209","106,536","40,735","38.1","480,237","1,673,778","1,615,191","1,526,422","446,425","368,480","1,615,191","793,301","821,890","96.5","368,480","168,325","200,155","84.1","","2,095,428","2,028,242","67,186","2,028,242","1,599,938","46,064","200,659","798","806","124,715","622","34,155","6,608","6,222","7,927","1,518","2,490","5,779","3,611","2,465","N","N","N","N","144,961","67,186","9,812","18,430","9,131","908","","2,095,428","1,658,939","61,079","226,911","47,195","4,997","168,030","","2,095,428","1,029,229","641,955","9,606","4,240","373,428","1,066,199","773,039","39,940","183,944","31,807","2,030","3,662","31,777","2,491","29,286","943,232","","1,507,384","735,509","771,875"
"    Percent","","2,095,428","49.6%","50.4%","(X)","5.7%","6.1%","7.2%","6.8%","6.6%","13.3%","12.2%","11.5%","6.5%","6.5%","10.6%","5.1%","1.9%","(X)","22.9%","79.9%","77.1%","72.8%","21.3%","17.6%","1,615,191","49.1%","50.9%","(X)","368,480","45.7%","54.3%","(X)","","2,095,428","96.8%","3.2%","96.8%","76.4%","2.2%","9.6%","0.0%","0.0%","6.0%","0.0%","1.6%","0.3%","0.3%","0.4%","0.1%","0.1%","0.3%","0.2%","0.1%","N","N","N","N","6.9%","3.2%","0.5%","0.9%","0.4%","0.0%","","2,095,428","79.2%","2.9%","10.8%","2.3%","0.2%","8.0%","","2,095,428","49.1%","30.6%","0.5%","0.2%","17.8%","50.9%","36.9%","1.9%","8.8%","1.5%","0.1%","0.2%","1.5%","0.1%","1.4%","(X)","","1,507,384","48.8%","51.2%"
"New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
